timestamp,open,high,low,close,volume
2024-07-18 07:00:00,173.2700,174.7800,172.2500,173.4900,441547
2024-07-18 06:00:00,173.8900,173.9000,170.2000,173.1200,526820
2024-07-18 05:00:00,177.3500,178.2600,172.9100,173.8500,452942
2024-07-18 04:00:00,180.0000,180.0000,175.5100,177.3500,355773
2024-07-17 19:00:00,171.2000,175.8400,171.2000,175.3320,1503126
2024-07-17 18:00:00,171.9000,176.4400,171.2000,175.3280,1545071
2024-07-17 17:00:00,170.3790,171.9900,170.3710,171.9400,1110813
2024-07-17 16:00:00,171.4800,173.4840,170.3700,170.3790,5062138
2024-07-17 15:00:00,171.1600,173.4700,170.5100,171.3000,7675037
2024-07-17 14:00:00,172.4600,172.9000,171.0000,171.1600,3555610
2024-07-17 13:00:00,174.0900,174.1500,172.1610,172.4600,3543202
2024-07-17 12:00:00,174.5270,174.7900,172.6200,174.1100,3062625
2024-07-17 11:00:00,174.5600,176.5800,173.6400,174.4900,5131154
2024-07-17 10:00:00,174.4000,175.8200,171.8200,174.5550,7417519
2024-07-17 09:00:00,175.2500,186.0400,173.0900,174.3500,8734195
2024-07-17 08:00:00,178.3800,186.5050,174.3300,175.2050,1093434
2024-07-17 07:00:00,177.9000,178.5700,175.3600,176.2900,535747
2024-07-17 06:00:00,179.5000,179.5900,177.6100,177.8500,282520
2024-07-17 05:00:00,179.5500,179.9600,179.0000,179.5000,89248
2024-07-17 04:00:00,181.6900,182.2200,178.1800,179.5000,213717
2024-07-16 19:00:00,186.0400,186.0400,183.0170,184.0000,1288102
2024-07-16 18:00:00,183.6750,186.0400,182.5890,183.5000,1369658
2024-07-16 17:00:00,186.5920,187.2700,183.5500,183.6760,315841
2024-07-16 16:00:00,186.1500,186.8470,186.0040,186.5930,5060058
2024-07-16 15:00:00,186.0300,186.8800,185.5800,186.1700,2380234
2024-07-16 14:00:00,185.6200,186.0300,185.2600,186.0300,1306380
2024-07-16 13:00:00,186.8100,186.8300,185.3800,185.6220,1219491
2024-07-16 12:00:00,187.1500,187.4200,186.1200,186.8100,1474863
2024-07-16 11:00:00,186.0900,187.6400,186.0100,187.1300,1362655
2024-07-16 10:00:00,187.0300,188.0000,185.0200,186.0800,2690692
2024-07-16 09:00:00,187.7050,189.5900,186.6220,187.0200,2648592
2024-07-16 08:00:00,188.3100,188.5600,184.9600,187.8100,180378
2024-07-16 07:00:00,187.8500,188.4900,187.6900,188.3500,98780
2024-07-16 06:00:00,187.6600,188.1100,187.6000,187.8800,45081
2024-07-16 05:00:00,187.6000,187.6900,187.2000,187.6400,41614
2024-07-16 04:00:00,187.6900,187.6900,186.1100,187.6000,70546
2024-07-15 19:00:00,185.2200,186.9500,185.2200,186.7960,625828
2024-07-15 18:00:00,186.1230,186.3500,185.2200,186.0660,611770
2024-07-15 17:00:00,185.9120,186.3480,179.4530,186.1230,75707
2024-07-15 16:00:00,185.2900,186.6310,174.3580,185.9120,2742054
2024-07-15 15:00:00,185.2800,185.8900,184.1500,185.2900,1927818
2024-07-15 14:00:00,184.8200,185.6600,184.0800,185.2800,1451842
2024-07-15 13:00:00,185.6600,185.9300,184.7500,184.7810,911008
2024-07-15 12:00:00,186.5150,186.5450,184.3000,185.6800,2110501
2024-07-15 11:00:00,187.5750,188.0000,186.1710,186.5300,1744173
2024-07-15 10:00:00,187.1400,188.3400,186.3600,187.5740,2550262
2024-07-15 09:00:00,188.3050,190.0600,186.8200,187.1200,2785934
2024-07-15 08:00:00,189.1300,189.9900,187.0000,188.5000,237900
2024-07-15 07:00:00,188.9800,189.6100,188.8800,189.3000,90679
2024-07-15 06:00:00,189.0700,189.1000,188.2600,188.9500,30061
2024-07-15 05:00:00,188.9400,189.2600,188.7000,189.1000,50926
2024-07-15 04:00:00,189.8000,189.8000,188.1000,188.9400,112617
2024-07-12 19:00:00,187.3500,188.2400,187.3440,188.2350,753281
2024-07-12 18:00:00,187.3500,187.7000,187.3300,187.3640,731229
2024-07-12 17:00:00,187.4800,187.7500,187.2720,187.3400,939876
2024-07-12 16:00:00,187.3900,188.8000,185.4700,187.4120,2556692
2024-07-12 15:00:00,189.8600,190.0400,186.3980,187.3800,2615339
2024-07-12 14:00:00,189.8100,190.1050,189.4700,189.8600,918194
2024-07-12 13:00:00,189.2080,190.3800,189.0100,189.8150,1481146
2024-07-12 12:00:00,188.2800,189.3100,187.2150,189.1900,1433711
2024-07-12 11:00:00,188.9000,189.6100,184.2800,188.2900,2002305
2024-07-12 10:00:00,187.3700,189.7600,186.9500,188.9200,4163095
2024-07-12 09:00:00,183.7830,187.3740,182.7500,187.3550,4231599
2024-07-12 08:00:00,183.5000,184.5000,180.9800,183.5070,139883
2024-07-12 07:00:00,183.9300,184.0800,183.1900,184.0000,36693
2024-07-12 06:00:00,184.0200,184.1300,183.5000,183.9300,17693
2024-07-12 05:00:00,183.8500,184.5000,183.8500,184.0000,29990
2024-07-12 04:00:00,182.0000,184.3200,182.0000,183.9800,57737
2024-07-11 19:00:00,184.5000,184.5000,183.6800,183.8400,1039313
2024-07-11 18:00:00,183.9030,184.5000,183.7500,183.7660,999246
2024-07-11 17:00:00,184.1300,184.5000,183.6000,183.9030,503264
2024-07-11 16:00:00,184.4100,186.6300,184.0400,184.1500,3053614
2024-07-11 15:00:00,184.4880,185.5100,184.2600,184.4200,2563335
2024-07-11 14:00:00,183.5300,184.6000,183.0100,184.4500,1084002
2024-07-11 13:00:00,184.1400,184.7300,183.4100,183.5230,1338559
2024-07-11 12:00:00,183.8000,185.7890,183.1400,184.0800,2080673
2024-07-11 11:00:00,187.2800,187.7200,183.0300,183.8200,4371394
2024-07-11 10:00:00,190.0350,190.0700,186.3100,187.3050,3737437
2024-07-11 09:00:00,192.6200,193.8900,188.1400,190.0440,4051711
2024-07-11 08:00:00,193.4300,193.9900,188.1800,192.5090,432766
2024-07-11 07:00:00,193.0400,193.5000,192.6100,192.7700,73368
2024-07-11 06:00:00,192.4500,193.6000,192.4000,193.1500,49072
2024-07-11 05:00:00,192.6100,192.9000,192.2200,192.4600,32080
2024-07-11 04:00:00,194.0000,194.0000,192.5000,192.6000,74491
2024-07-10 19:00:00,191.0500,191.5400,190.8000,191.5400,795169
2024-07-10 18:00:00,190.9300,191.0500,190.7000,190.8510,775332
2024-07-10 17:00:00,190.7550,191.0500,108.7720,190.9300,87177
2024-07-10 16:00:00,191.0000,191.3200,189.6240,190.7550,2808201
2024-07-10 15:00:00,190.1500,191.4200,189.9600,191.0000,2576796
2024-07-10 14:00:00,189.7200,191.0600,189.6900,190.1700,1458514
2024-07-10 13:00:00,190.4500,190.5100,189.6200,189.7200,946811
2024-07-10 12:00:00,189.5500,190.5700,188.9100,190.4800,1744065
2024-07-10 11:00:00,188.9700,189.9300,188.3400,189.5750,1667223
2024-07-10 10:00:00,189.2200,190.7800,188.6100,188.9500,4093722
2024-07-10 09:00:00,189.2000,189.9100,186.7000,189.1500,4451923
2024-07-10 08:00:00,188.5000,190.0000,184.3450,189.2400,502491
2024-07-10 07:00:00,188.1000,188.9800,187.8900,188.9700,162438
2024-07-10 06:00:00,188.0500,189.2000,187.6000,188.1100,137463
2024-07-10 05:00:00,188.3400,188.3700,187.9000,188.0400,36962
2024-07-10 04:00:00,187.5300,188.8000,186.7500,188.3500,106701
2024-07-09 19:00:00,184.5200,184.8560,184.3110,184.7430,386013
2024-07-09 18:00:00,184.1230,184.5200,184.1200,184.3990,369089
2024-07-09 17:00:00,183.8540,184.5200,183.7600,184.2470,355241
2024-07-09 16:00:00,184.5420,184.8600,183.2800,183.9900,1238255
2024-07-09 15:00:00,184.4000,185.0100,183.9200,184.5420,2842297
2024-07-09 14:00:00,184.0900,184.8500,183.8200,184.3970,1865958
2024-07-09 13:00:00,183.2600,184.1200,182.6980,184.0900,1699261
2024-07-09 12:00:00,184.0000,184.0890,182.5000,183.2600,1758470
2024-07-09 11:00:00,184.0300,184.7200,182.8500,184.0100,2818402
2024-07-09 10:00:00,185.9800,186.0900,183.9200,184.0450,4462951
2024-07-09 09:00:00,188.2200,188.5700,185.9400,185.9800,3246746
2024-07-09 08:00:00,188.6000,190.2650,186.6300,188.2000,181331
2024-07-09 07:00:00,188.4000,188.7800,187.5900,187.8300,91571
2024-07-09 06:00:00,188.1300,188.4000,188.0300,188.3900,15244
2024-07-09 05:00:00,188.0500,188.5100,188.0000,188.1400,22489
2024-07-09 04:00:00,189.2600,189.2600,187.0000,188.0700,51226
2024-07-08 19:00:00,186.6300,188.5500,186.6300,188.3510,758301
2024-07-08 18:00:00,188.1100,188.4700,186.6300,188.1860,746174
2024-07-08 17:00:00,186.9020,188.3410,176.1060,188.1960,64272
2024-07-08 16:00:00,186.6300,189.3760,186.6020,186.9600,2545698
2024-07-08 15:00:00,185.3700,187.2800,185.1300,186.6600,3077320
2024-07-08 14:00:00,186.7400,186.9500,185.2700,185.3380,2031285
2024-07-08 13:00:00,187.2300,187.6400,186.5000,186.8000,2213835
2024-07-08 12:00:00,188.0400,188.0400,186.5700,187.2300,1798390
2024-07-08 11:00:00,188.6500,189.1500,187.6500,188.0300,2111308
2024-07-08 10:00:00,189.9600,190.7700,188.2400,188.6250,3286312
2024-07-08 09:00:00,189.9100,192.8000,189.5000,189.9950,6070373
2024-07-08 08:00:00,188.8230,191.2550,183.9900,189.8520,308719
2024-07-08 07:00:00,190.2600,190.7500,189.5500,190.6400,122999
2024-07-08 06:00:00,191.0000,191.0600,189.9000,190.3000,78228
2024-07-08 05:00:00,190.4600,191.3500,190.3000,190.9900,61985
2024-07-08 04:00:00,189.0200,191.3400,188.2200,190.4200,202126
2024-07-05 19:00:00,183.9900,184.8000,183.9900,184.7030,423589
2024-07-05 18:00:00,184.7810,184.8000,183.9900,184.5200,423668
2024-07-05 17:00:00,184.4100,184.9460,171.9450,184.8000,11059
2024-07-05 16:00:00,184.0000,184.7900,171.9450,184.4600,1395530
2024-07-05 15:00:00,183.7300,184.3400,183.5000,184.0000,1598456
2024-07-05 14:00:00,184.2150,184.2600,183.2700,183.7600,924379
2024-07-05 13:00:00,184.1100,185.0800,184.0630,184.2250,997185
2024-07-05 12:00:00,183.9000,184.8400,183.7800,184.0900,841678
2024-07-05 11:00:00,183.5500,184.1050,183.4500,183.8900,1154012
2024-07-05 10:00:00,183.9900,184.3300,182.4100,183.5640,2195532
2024-07-05 09:00:00,184.7770,185.2500,182.3000,183.9600,2706326
2024-07-05 08:00:00,184.2050,186.0000,182.4900,184.7700,206612
2024-07-05 07:00:00,185.0600,185.1200,184.6000,185.0700,41678
2024-07-05 06:00:00,184.9500,185.1800,184.8000,185.1100,10028
2024-07-05 05:00:00,185.0800,185.5800,184.8100,184.8600,26143
2024-07-05 04:00:00,186.4000,186.4000,183.3000,185.0600,85864
2024-07-03 17:00:00,182.4900,182.4900,182.4900,182.4900,650989
2024-07-03 16:00:00,182.0000,182.4900,181.5100,182.1000,11744
2024-07-03 15:00:00,181.8000,182.4900,181.7510,182.1400,661174
2024-07-03 14:00:00,182.3300,182.4000,181.9000,182.0500,22001
2024-07-03 13:00:00,182.4100,182.6700,181.5600,182.3300,2459942
2024-07-03 12:00:00,181.2400,182.4600,180.8100,182.4100,2288567
2024-07-03 11:00:00,179.7550,182.1000,179.5600,181.2550,2248134
2024-07-03 10:00:00,178.6600,179.9900,178.2000,179.7150,2320493
2024-07-03 09:00:00,177.6000,180.8300,177.1800,178.5600,3483139
2024-07-03 08:00:00,177.0060,177.9000,175.7000,177.6600,134561
2024-07-03 07:00:00,177.1500,177.7100,177.1100,177.6000,45998
2024-07-03 06:00:00,176.9900,177.5000,176.8500,177.2200,30689
2024-07-03 05:00:00,176.8300,177.0500,176.8300,176.8900,13063
2024-07-03 04:00:00,175.9900,177.4000,175.9900,177.0000,43133
2024-07-02 19:00:00,175.7000,176.1900,175.7000,176.0500,634296
2024-07-02 18:00:00,175.7000,176.2000,175.7000,176.0500,676596
2024-07-02 17:00:00,175.4300,176.2800,175.4200,175.9200,36413
2024-07-02 16:00:00,175.6000,175.9000,175.3500,175.4500,2226774
2024-07-02 15:00:00,176.0500,176.7100,175.5040,175.6000,1987768
2024-07-02 14:00:00,174.6700,176.2250,174.6400,176.0500,1010056
2024-07-02 13:00:00,173.9200,175.0900,173.9000,174.6750,1052898
2024-07-02 12:00:00,173.8800,174.1900,173.5800,173.9400,951999
2024-07-02 11:00:00,173.9100,174.4200,173.6500,173.8800,1103613
2024-07-02 10:00:00,173.8300,174.0700,172.3700,173.8900,1461398
2024-07-02 09:00:00,171.1100,174.4700,170.8800,173.8100,1893653
2024-07-02 08:00:00,171.0920,174.1750,170.8000,171.1100,49730
2024-07-02 07:00:00,171.6600,171.6700,170.8100,170.9500,34551
2024-07-02 06:00:00,171.7000,171.7000,171.4200,171.6000,5312
2024-07-02 05:00:00,171.8500,172.0300,171.4700,171.7000,3243
2024-07-02 04:00:00,172.8700,172.8700,171.1000,171.8400,37665
2024-07-01 19:00:00,172.3300,172.9800,172.3300,172.7500,490200
2024-07-01 18:00:00,172.7700,172.7800,172.3300,172.7800,489563
2024-07-01 17:00:00,172.6600,174.3580,172.3300,172.7300,53220
2024-07-01 16:00:00,172.3900,172.7800,172.3300,172.6900,1530451
2024-07-01 15:00:00,172.1000,172.6400,171.7300,172.5000,1446965
2024-07-01 14:00:00,172.5500,172.7400,171.8500,172.1000,1146625
2024-07-01 13:00:00,172.8050,172.9500,172.3100,172.5250,481510
2024-07-01 12:00:00,173.0200,174.0500,172.7070,172.8520,945816
2024-07-01 11:00:00,171.1400,173.0400,170.9000,173.0200,1372067
2024-07-01 10:00:00,171.0900,172.4000,170.4500,171.1500,1818407
2024-07-01 09:00:00,174.9700,175.3000,170.8900,170.9400,2660877
2024-07-01 08:00:00,173.6050,175.6900,173.0400,174.9800,110151
2024-07-01 07:00:00,173.6400,174.2500,173.5900,174.0500,22774
2024-07-01 06:00:00,173.5200,173.8300,173.4300,173.6700,17427
2024-07-01 05:00:00,173.8100,173.8300,173.2000,173.5200,20633
2024-07-01 04:00:00,174.1200,175.0200,173.2200,173.8100,50319
2024-06-28 19:00:00,173.8100,174.0000,173.5000,174.0000,941011
2024-06-28 18:00:00,173.7600,173.8300,173.5000,173.6000,931626
2024-06-28 17:00:00,173.9800,174.0900,173.2100,173.7600,67064
2024-06-28 16:00:00,173.7000,174.3000,164.0400,173.8100,3006989
2024-06-28 15:00:00,173.9900,174.2600,172.8400,173.8400,1645040
2024-06-28 14:00:00,174.0300,174.4200,173.3600,173.9950,634046
2024-06-28 13:00:00,174.0700,174.7000,173.6600,174.0700,689968
2024-06-28 12:00:00,175.1890,175.2500,173.3810,174.1100,1036358
2024-06-28 11:00:00,175.2800,175.9100,174.2100,175.1900,1587033
2024-06-28 10:00:00,175.4400,176.8200,174.9540,175.2700,2163191
2024-06-28 09:00:00,173.2480,175.6500,172.8100,175.3500,2048357
2024-06-28 08:00:00,173.8900,174.2700,171.6300,173.2900,83776
2024-06-28 07:00:00,173.7800,173.8900,173.6100,173.6700,39720
2024-06-28 06:00:00,173.7400,173.9400,173.5900,173.7800,15308
2024-06-28 05:00:00,173.5000,173.9500,173.4100,173.7400,15423
2024-06-28 04:00:00,172.0000,173.7200,172.0000,173.4400,30491
2024-06-27 19:00:00,171.6300,172.5000,171.6300,172.5000,606838
2024-06-27 18:00:00,171.9500,172.1700,171.6300,172.0000,612859
2024-06-27 17:00:00,172.1470,172.2400,171.6300,171.9900,407973
2024-06-27 16:00:00,171.6900,172.5000,171.6300,172.1700,1892227
2024-06-27 15:00:00,172.8000,172.9300,171.1500,171.6900,1795309
2024-06-27 14:00:00,172.5700,172.9200,172.1200,172.8300,803189
2024-06-27 13:00:00,172.2410,172.9800,172.2400,172.5900,498690
2024-06-27 12:00:00,171.8000,172.5400,171.5000,172.2300,673998
2024-06-27 11:00:00,172.4100,172.5400,171.1700,171.8200,1313542
2024-06-27 10:00:00,173.7900,174.7900,172.0500,172.4600,2057007
2024-06-27 09:00:00,174.4400,175.4800,173.2100,173.7700,2334018
2024-06-27 08:00:00,173.7300,174.7900,165.6110,174.6000,93186
2024-06-27 07:00:00,173.6100,174.1800,173.4200,173.8000,45681
2024-06-27 06:00:00,173.1900,174.3100,173.0000,173.7600,52176
2024-06-27 05:00:00,172.5800,173.7600,172.5800,173.1300,21840
2024-06-27 04:00:00,172.0000,173.0000,171.9700,172.7000,61903
2024-06-26 19:00:00,172.0700,172.0700,170.1000,170.3000,662681
2024-06-26 18:00:00,172.0700,172.0700,170.0000,170.2400,666939
2024-06-26 17:00:00,171.4600,172.0700,170.5000,171.1500,30645
2024-06-26 16:00:00,172.0300,178.1550,170.1600,171.3400,2324528
2024-06-26 15:00:00,170.7600,172.1000,170.6700,172.0000,1742208
2024-06-26 14:00:00,172.0500,172.0900,170.7500,170.7600,886050
2024-06-26 13:00:00,171.8800,172.2500,171.6310,172.0600,462171
2024-06-26 12:00:00,172.1000,172.6800,171.2900,171.8900,789959
2024-06-26 11:00:00,171.9300,172.2480,170.2000,172.1170,1109257
2024-06-26 10:00:00,172.8250,173.2000,171.8600,171.9000,1787500
2024-06-26 09:00:00,172.0890,173.6900,169.7650,172.8000,3705391
2024-06-26 08:00:00,174.7100,174.8700,171.8300,171.9600,192306
2024-06-26 07:00:00,173.1000,173.3800,172.5500,173.0600,46496
2024-06-26 06:00:00,173.8900,174.3300,173.0000,173.1100,35851
2024-06-26 05:00:00,174.6400,174.8000,173.9000,173.9000,26811
2024-06-26 04:00:00,174.0000,175.0000,174.0000,174.6400,48710
2024-06-25 19:00:00,172.6000,173.7500,172.6000,173.0000,881594
2024-06-25 18:00:00,173.4500,173.9900,172.6000,173.7500,887718
2024-06-25 17:00:00,173.0500,173.5500,165.8930,173.4000,26272
2024-06-25 16:00:00,172.5800,173.2000,164.1210,164.1210,2701931
2024-06-25 15:00:00,171.6000,172.6400,171.4200,172.5800,2523906
2024-06-25 14:00:00,171.5800,171.8740,171.4300,171.6100,990148
2024-06-25 13:00:00,170.8300,171.6500,170.6100,171.6100,809988
2024-06-25 12:00:00,171.6350,171.7100,170.6100,170.8700,938417
2024-06-25 11:00:00,169.9400,171.7700,169.9400,171.6400,1571639
2024-06-25 10:00:00,170.4700,171.3400,169.4500,169.9200,2623409
2024-06-25 09:00:00,170.2800,170.7100,169.0100,170.4600,2630487
2024-06-25 08:00:00,168.8600,171.3600,167.6200,170.2900,118630
2024-06-25 07:00:00,170.6000,170.8900,170.0100,170.1000,52120
2024-06-25 06:00:00,170.8500,171.0000,170.2700,170.6400,32021
2024-06-25 05:00:00,170.3600,171.1900,170.2000,170.8500,58954
2024-06-25 04:00:00,168.5200,170.4900,168.0000,170.3600,91707
2024-06-24 19:00:00,167.8100,168.0000,167.1300,167.7500,1054576
2024-06-24 18:00:00,167.5000,167.8100,114.6710,167.6800,1055581
2024-06-24 17:00:00,167.0000,176.6410,101.9260,167.4000,332407
2024-06-24 16:00:00,167.7400,181.9250,167.0100,167.1000,3283049
2024-06-24 15:00:00,168.0300,168.8900,167.4000,167.7500,3079317
2024-06-24 14:00:00,167.5500,168.1850,167.1300,168.0200,1688388
2024-06-24 13:00:00,167.6300,167.8600,167.1210,167.5600,1369127
2024-06-24 12:00:00,168.4300,168.7400,167.5300,167.6200,1645055
2024-06-24 11:00:00,168.0000,169.7400,167.3700,168.4500,2365608
2024-06-24 10:00:00,170.5650,171.4200,167.5100,168.0000,4091650
2024-06-24 09:00:00,170.7000,173.9600,168.6200,170.5500,3607974
2024-06-24 08:00:00,171.4400,174.4600,170.4100,170.6100,144829
2024-06-24 07:00:00,171.2200,171.6100,171.0200,171.0500,50116
2024-06-24 06:00:00,170.9200,171.7400,170.7500,171.2000,56219
2024-06-24 05:00:00,172.8000,172.8400,170.5000,170.8300,34498
2024-06-24 04:00:00,173.9800,174.0700,172.6900,172.8000,22470
2024-06-21 19:00:00,173.9600,174.5000,173.9600,174.5000,3044533
2024-06-21 18:00:00,174.2000,174.5000,173.9600,174.3600,3051122
2024-06-21 17:00:00,174.4500,178.8750,166.1900,174.0350,8584
2024-06-21 16:00:00,173.9600,174.9500,173.7400,174.4400,9420600
2024-06-21 15:00:00,174.3900,175.1000,173.4600,173.9600,3480324
2024-06-21 14:00:00,174.6300,175.0600,174.3600,174.3700,1102602
2024-06-21 13:00:00,175.2500,175.7100,174.5100,174.6250,1211875
2024-06-21 12:00:00,177.3700,177.3850,175.1600,175.2700,1695365
2024-06-21 11:00:00,175.2800,177.4800,174.5800,177.3650,1925262
2024-06-21 10:00:00,173.3250,175.3500,173.3250,175.2400,2530927
2024-06-21 09:00:00,174.2020,175.7900,172.2100,173.3300,4548759
2024-06-21 08:00:00,175.0000,182.9500,173.5420,174.2400,91352
2024-06-21 07:00:00,174.5800,175.0000,173.8200,174.0000,46760
2024-06-21 06:00:00,175.4800,175.8000,173.8800,174.5900,57620
2024-06-21 05:00:00,174.0000,175.9200,173.9700,175.4800,56902
2024-06-21 04:00:00,175.5600,177.7000,173.5500,174.0700,155572
2024-06-20 19:00:00,175.3800,175.3800,174.4000,175.2200,1813151
2024-06-20 18:00:00,174.1900,175.3800,174.0100,174.5000,1830504
2024-06-20 17:00:00,175.1590,175.3800,174.0700,174.2000,56789
2024-06-20 16:00:00,175.1600,178.1550,174.8000,175.1600,5791186
2024-06-20 15:00:00,175.2300,177.1800,174.9700,175.1600,4168811
2024-06-20 14:00:00,175.3400,176.6700,175.1700,175.2050,1578869
2024-06-20 13:00:00,176.1100,176.1800,173.5000,175.3230,3344909
2024-06-20 12:00:00,177.3800,177.5050,173.8300,176.1000,4570638
2024-06-20 11:00:00,179.4900,179.5890,177.3500,177.3740,2499281
2024-06-20 10:00:00,181.8650,182.3400,177.7800,179.4850,4710204
2024-06-20 09:00:00,183.4000,184.3300,181.0650,181.8900,4436357
2024-06-20 08:00:00,184.1000,187.5000,179.6900,183.1600,308996
2024-06-20 07:00:00,184.1500,184.4300,182.6400,183.1000,167092
2024-06-20 06:00:00,184.6000,184.8900,184.1000,184.1600,54755
2024-06-20 05:00:00,184.6000,184.7200,184.1000,184.6400,68498
2024-06-20 04:00:00,185.7800,186.0000,182.6800,184.6400,158293
